HR_Mean,SpO2_Mean,Flow_Mean,Sleep_Label
-0.428968237840325,-1.5808996336881578,1.9656632597160613,1
-1.3476749453670551,1.099146929240331,-0.5613011509167732,1
-1.1806373621803765,0.1321198189053096,0.1976595311240718,1
0.07678444458600608,-2.293736760735119,-0.34825351613608413,1
-1.4033541397626144,-0.12207016438275312,0.13552080252656512,1
0.02574518305674423,1.6296303726241153,0.1716256079601543,0
-0.1598521315951217,-1.470382249649871,-0.8468433095404432,0
-0.18769172879290083,-0.17180298719998235,0.10472645839195407,1
0.2948612893019465,-0.29337210964209964,0.3375518022429062,1
-0.4892873651021815,0.6570773930871797,-0.18421882744268517,1
0.8377334346586514,0.9720519375962998,0.09710899341391163,0
1.2414075940264557,-0.5017763195428734,-0.09943347439357492,0
1.1950082653634901,-0.7741227302086545,-0.8068249078142389,0
-0.3640091777121721,-1.1940887895541497,1.068246742809384,1
1.0094109507116262,-0.11654429518083902,-2.9486582034065756,1
0.12782370611526794,-0.21048407161338342,-0.9235521711504963,1
-1.2223967579770467,0.640499785481435,-1.3915098625314648,1
-0.934720920266656,0.9167932455771565,0.025306966387116856,1
-0.9393608531329524,0.05475765007850749,1.0593669550635516,1
0.8934126290542096,-1.3377613888039257,-0.0007546566494480501,0
-0.8558420615396141,0.00502482726127824,0.01673583436507015,1
-0.5032071637010705,-1.8571930937838792,0.04735210788980486,1
-0.5820860224281135,-0.07786321076743796,1.2544057154987494,1
0.8238136360597603,-0.5199327469205919,0.33006492237877316,1
-0.43360817070662133,1.5112188897259504,3.1401695169642796,0
1.0372505479094063,-1.050416190304376,0.15676660484714172,0
0.6242965228090073,-0.978579890679488,0.6953906284763606,1
0.5268579326167779,-0.02260451874829461,0.19096011906805835,1
-0.22945112458957095,-0.23811341762295626,1.6061347412511142,1
-0.14593233299623168,0.6294480470776068,1.2354550454832454,1
-0.3547293119795794,-0.03918212635403691,-0.7869720133753614,1
-0.5774460895618172,0.17080090331871065,0.8906509878927376,1
0.7774143073967948,0.23158546453976808,0.7653605067837611,1
-0.1969715945254945,0.6515515238852632,-0.19718236784168117,1
-0.15057226586252803,-0.050233864757867466,0.6144713862238982,1
-1.5379121928852164,0.9112673763752424,-0.1894145321264097,1
-0.2572907217873501,-2.2495298071198038,0.17917184469424619,1
0.6242965228090073,-0.8404331606316284,-0.0875304434045091,1
