mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7929485321044922,0.27352634664827075,0.04317460060119629,0.014521585704690825,,10,2,2,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.2072988510131836,0.07665856789293958,0.01999554634094238,0.013844219864395558,,10,2,5,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.976878612716763,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.978239208993046,0.002892708217094162,99
0.4535456657409668,0.197923707827541,0.025743913650512696,0.007348775628346118,,10,2,5,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.9901404857635498,0.44466688248306735,0.04988117218017578,0.02825136332651181,,10,2,5,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.17631230354309083,0.00968164066337004,0.013801240921020507,0.0015137168331785624,,10,2,10,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9787992415530784,0.0034144294790501807,93
0.566243028640747,0.27479396207382206,0.023198699951171874,0.0018629489817198449,,10,2,10,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.5356785774230957,0.022526361052473496,0.059105873107910156,0.04541540958384081,,10,2,10,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.2443556785583496,0.08941378833219676,0.016756772994995117,0.004199515694411155,,10,4,2,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9827586206896551,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.9794152105876244,0.0032710171277564007,37
1.2546564102172852,0.24629870429799322,0.06500258445739746,0.010101249344028505,,10,4,2,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.978239208993046,0.002892708217094162,99
1.7443190097808838,0.07126466388248937,0.06455397605895996,0.002965698248688933,,10,4,2,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9799752431476568,0.0035599048471848613,13
0.6809279918670654,0.06842420553359292,0.04581670761108399,0.011336750644516797,,10,4,5,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9827586206896551,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.9794152105876244,0.0032710171277564007,37
0.9227669715881348,0.037552311771322275,0.05005354881286621,0.0011951877703104791,,10,4,5,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.978239208993046,0.002892708217094162,99
1.3233222007751464,0.0130936399824304,0.07159008979797363,0.006202960343465379,,10,4,5,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9799752431476568,0.0035599048471848613,13
0.4539029121398926,0.015522598110531676,0.02986588478088379,0.0009688381393518902,,10,4,10,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9714285714285714,0.9793891625615763,0.004542032203876022,50
0.8944196701049805,0.013667423811617785,0.05574021339416504,0.006780350468665113,,10,4,10,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
1.3258296012878419,0.011540932943093581,0.06809449195861816,0.0029042820030218356,,10,4,10,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9799426934097422,0.9827586206896551,0.9743589743589743,0.9793923532581766,0.0032668493396134316,47
